CustomerID,Gender,Age,Region,CustomerSegment,PreferredPaymentMethod,CustomerTenure_Months,Recency_Days,PurchaseFrequency,AvgOrderValue,TotalRevenue,TotalItemsBought,TotalReturns,FavouriteCategory,CLV
CUST_0730,Female,40,South America,Budget,Bank Transfer,46.2,149,4,222.05,888.2,16,1,Fashion,201.86
CUST_0731,Male,59,North America,Premium,Debit Card,58.5,361,6,2161.19,12967.13,18,2,Beauty,2216.61
CUST_0732,Male,39,Africa,Budget,Bank Transfer,28.5,627,4,143.01,572.05,17,0,Sports,240.86
CUST_0733,Male,38,South America,Budget,Bank Transfer,38.2,243,6,105.69,634.16,14,0,Food & Grocery,199.21
CUST_0734,Female,44,Asia,Budget,Credit Card,29.5,535,3,149.82,449.45,13,1,Fashion,152.36
CUST_0735,Female,48,Asia,Mid-Range,Debit Card,49.6,438,7,455.38,3187.69,22,0,Books,771.21
CUST_0736,Male,23,North America,Premium,Bank Transfer,39.6,475,6,2616.51,15699.07,20,1,Toys,4360.85
CUST_0737,Female,44,North America,Budget,Credit Card,50.2,1445,1,85.65,85.65,2,0,Books,20.47
CUST_0738,Male,57,Africa,Mid-Range,Bank Transfer,38.3,555,3,530.26,1590.78,10,0,Books,498.42
CUST_0739,Male,51,Africa,Mid-Range,Bank Transfer,32.0,181,7,469.0,3282.97,23,1,Fashion,1143.19
CUST_0740,Female,29,Europe,Premium,Credit Card,56.7,1166,2,1812.71,3625.42,8,0,Books,767.28
CUST_0741,Male,62,Africa,Budget,Credit Card,36.3,689,3,167.87,503.61,13,0,Fashion,166.48
CUST_0742,Female,24,Europe,Mid-Range,Credit Card,30.2,51,5,362.09,1810.45,12,1,Beauty,647.45
CUST_0743,Female,27,South America,Budget,Debit Card,50.7,317,6,137.08,822.45,21,0,Home & Garden,194.67
CUST_0744,Male,62,North America,Premium,Bank Transfer,43.6,1,9,2615.04,23535.38,35,0,Food & Grocery,6477.62
CUST_0745,Male,34,South America,Mid-Range,Credit Card,50.4,473,6,565.62,3393.75,18,0,Food & Grocery,808.03
CUST_0746,Female,43,Africa,Budget,PayPal,38.2,387,6,137.69,826.15,17,0,Books,259.52
CUST_0747,Male,38,South America,Mid-Range,Bank Transfer,47.0,298,3,517.11,1551.33,9,1,Electronics,330.07
CUST_0748,Male,45,South America,Mid-Range,PayPal,49.8,256,6,336.0,2015.99,16,2,Sports,404.82
CUST_0749,Male,63,South America,Budget,Debit Card,47.2,45,7,95.82,670.77,25,1,Beauty,158.35
CUST_0750,Female,19,Africa,Premium,Credit Card,37.1,226,4,1643.87,6575.49,9,0,Books,2126.84
CUST_0751,Female,60,South America,Budget,PayPal,50.8,219,5,124.37,621.84,15,2,Toys,117.51
CUST_0752,Male,18,Europe,Mid-Range,Debit Card,42.0,178,6,442.04,2652.24,20,2,Books,631.49
CUST_0753,Female,68,Africa,Mid-Range,Credit Card,56.6,38,5,690.01,3450.04,19,1,Beauty,658.31
CUST_0754,Female,53,South America,Mid-Range,PayPal,54.4,238,6,369.21,2215.25,14,0,Electronics,488.66
CUST_0755,Female,68,Africa,Budget,PayPal,46.6,51,2,14.4,28.8,6,0,Beauty,7.42
CUST_0756,Female,43,Asia,Premium,Debit Card,38.2,52,6,2158.55,12951.31,13,2,Home & Garden,3390.39
CUST_0757,Female,46,Europe,Mid-Range,Credit Card,28.8,107,5,584.06,2920.29,18,0,Electronics,1216.79
CUST_0758,Male,38,South America,Mid-Range,Credit Card,48.0,360,4,439.18,1756.7,14,2,Books,329.38
CUST_0759,Male,28,Asia,Mid-Range,PayPal,37.8,91,10,326.54,3265.38,25,0,Fashion,1036.63
CUST_0760,Male,57,Asia,Mid-Range,PayPal,35.4,163,6,472.2,2833.18,18,0,Beauty,960.41
CUST_0761,Female,28,Africa,Budget,PayPal,30.1,87,6,127.81,766.84,22,0,Beauty,305.72
CUST_0762,Female,53,Asia,Budget,Credit Card,55.0,38,3,109.18,327.54,7,1,Home & Garden,59.55
CUST_0763,Male,66,Europe,Premium,Debit Card,39.9,336,5,1862.95,9314.77,13,1,Books,2521.29
CUST_0764,Female,56,Europe,Budget,Debit Card,41.5,62,7,115.15,806.03,21,1,Beauty,216.43
CUST_0765,Male,57,North America,Mid-Range,Credit Card,50.6,56,9,474.48,4270.34,33,2,Electronics,900.2
CUST_0766,Male,52,Europe,Premium,Bank Transfer,47.1,221,2,1298.08,2596.16,3,1,Electronics,496.08
CUST_0767,Male,51,Asia,Budget,Debit Card,42.2,341,1,131.08,131.08,4,0,Toys,37.27
CUST_0768,Female,64,Europe,Mid-Range,PayPal,32.5,771,5,566.27,2831.36,14,0,Sports,1045.42
CUST_0769,Female,41,Africa,Mid-Range,Bank Transfer,60.9,272,2,445.34,890.69,7,0,Beauty,175.5
CUST_0770,Male,39,North America,Mid-Range,Bank Transfer,50.5,947,2,466.23,932.46,4,0,Food & Grocery,221.57
CUST_0771,Male,22,Asia,Budget,Debit Card,51.1,2,4,73.82,295.3,8,0,Toys,69.34
CUST_0772,Male,50,North America,Budget,Bank Transfer,53.7,357,3,76.88,230.63,7,0,Home & Garden,51.54
CUST_0773,Male,53,Asia,Mid-Range,Bank Transfer,46.2,217,2,458.12,916.23,10,0,Beauty,237.98
CUST_0774,Female,64,Africa,Premium,Debit Card,34.1,245,6,2797.57,16785.42,20,1,Books,5414.65
CUST_0775,Female,37,North America,Mid-Range,Debit Card,41.1,128,4,645.36,2581.44,11,1,Toys,659.49
CUST_0776,Male,36,South America,Mid-Range,Bank Transfer,40.2,52,10,490.42,4904.18,30,3,Fashion,1244.35
CUST_0777,Male,52,Asia,Budget,PayPal,38.6,274,6,139.55,837.28,21,0,Electronics,260.3
CUST_0778,Female,69,South America,Mid-Range,Credit Card,49.9,17,3,285.42,856.26,8,0,Beauty,205.91
CUST_0779,Female,60,North America,Budget,Bank Transfer,45.0,71,4,157.47,629.87,17,0,Home & Garden,167.97
CUST_0780,Male,34,South America,Premium,Bank Transfer,45.8,540,4,3110.7,12442.78,16,2,Home & Garden,2445.09
CUST_0781,Male,62,South America,Premium,PayPal,45.8,236,4,3581.1,14324.38,12,0,Home & Garden,3753.12
CUST_0782,Male,60,North America,Mid-Range,Bank Transfer,37.9,142,12,667.08,8004.98,44,2,Fashion,2323.34
CUST_0783,Female,51,Africa,Premium,Bank Transfer,53.6,1012,4,1775.07,7100.3,10,0,Toys,1589.61
CUST_0784,Female,26,South America,Budget,Credit Card,43.5,554,4,189.08,756.31,13,0,Beauty,208.64
CUST_0785,Female,43,South America,Mid-Range,Credit Card,44.8,175,5,530.65,2653.24,16,0,Beauty,710.69
CUST_0786,Male,19,Africa,Budget,Credit Card,33.8,265,4,125.99,503.95,11,2,Books,134.19
CUST_0787,Male,26,South America,Premium,Debit Card,30.2,206,4,2836.43,11345.71,10,0,Books,4508.23
CUST_0788,Female,26,South America,Budget,Debit Card,28.2,253,6,90.28,541.68,14,2,Books,192.09
CUST_0789,Female,57,South America,Mid-Range,Credit Card,33.7,32,7,462.39,3236.7,18,1,Beauty,1070.22
CUST_0790,Male,34,Europe,Premium,Credit Card,35.8,648,3,1794.62,5383.85,9,0,Toys,1804.65
CUST_0791,Female,18,Africa,Budget,Debit Card,55.1,147,7,82.3,576.09,17,0,Food & Grocery,125.47
CUST_0792,Female,42,South America,Budget,PayPal,38.4,79,4,70.64,282.56,12,0,Fashion,88.3
CUST_0793,Male,60,Africa,Mid-Range,Bank Transfer,58.0,1189,1,1016.68,1016.68,4,0,Home & Garden,210.35
CUST_0794,Female,57,Asia,Mid-Range,Bank Transfer,51.2,672,4,541.26,2165.03,13,0,Toys,507.43
CUST_0795,Male,59,Asia,Budget,Credit Card,43.3,45,10,121.46,1214.57,28,1,Food & Grocery,319.78
CUST_0796,Male,42,South America,Budget,PayPal,38.3,548,3,116.44,349.31,14,2,Food & Grocery,72.97
CUST_0797,Male,56,Africa,Budget,Debit Card,39.3,902,3,93.37,280.12,8,1,Sports,71.27
CUST_0798,Male,52,Africa,Premium,Credit Card,39.8,39,8,2656.76,21254.06,30,0,Books,6408.27
CUST_0799,Male,20,Africa,Mid-Range,PayPal,49.5,181,5,619.5,3097.49,16,0,Electronics,750.91
CUST_0800,Male,67,Europe,Budget,PayPal,57.7,388,3,108.51,325.52,10,1,Books,56.42
CUST_0801,Male,54,Asia,Budget,PayPal,33.0,141,4,83.24,332.94,13,1,Electronics,105.94
CUST_0802,Female,61,Africa,Budget,Debit Card,28.4,29,3,126.92,380.76,10,1,Fashion,134.07
CUST_0803,Male,61,Africa,Budget,Debit Card,35.3,12,5,79.77,398.84,12,0,Books,135.59
CUST_0804,Male,68,Europe,Mid-Range,Bank Transfer,52.9,570,3,521.04,1563.11,12,1,Books,295.49
CUST_0805,Female,47,Europe,Budget,Bank Transfer,38.0,321,6,132.8,796.78,18,1,Toys,230.65
CUST_0806,Female,55,Africa,Budget,PayPal,50.3,27,7,133.74,936.15,23,0,Toys,223.34
CUST_0807,Female,51,North America,Mid-Range,PayPal,53.2,65,8,199.38,1595.02,15,1,Home & Garden,337.3
CUST_0808,Male,29,Africa,Budget,Debit Card,33.4,74,6,81.1,486.61,15,0,Books,174.83
CUST_0809,Female,36,Africa,Mid-Range,Bank Transfer,54.1,163,9,622.65,5603.86,35,0,Food & Grocery,1243.0
CUST_0810,Male,54,Europe,Mid-Range,PayPal,55.9,50,6,293.2,1759.19,17,2,Fashion,314.7
CUST_0811,Male,61,Europe,Mid-Range,Bank Transfer,60.1,152,6,465.08,2790.46,16,1,Beauty,510.74
CUST_0812,Male,66,Africa,Mid-Range,Bank Transfer,59.3,807,4,514.21,2056.83,12,0,Fashion,416.22
CUST_0813,Male,34,Africa,Mid-Range,PayPal,52.6,610,5,448.68,2243.41,13,0,Beauty,511.8
CUST_0814,Female,27,Africa,Premium,Debit Card,44.7,268,3,1239.34,3718.03,5,0,Food & Grocery,998.13
CUST_0815,Female,66,Europe,Mid-Range,PayPal,40.1,367,2,515.24,1030.48,7,0,Books,308.37
CUST_0816,Male,64,Africa,Mid-Range,PayPal,31.9,171,1,267.56,267.56,2,0,Books,100.65
CUST_0817,Male,29,Africa,Premium,Bank Transfer,34.7,101,5,2561.88,12809.4,16,0,Home & Garden,4429.76
CUST_0818,Male,33,South America,Mid-Range,PayPal,58.4,410,6,819.84,4919.01,25,2,Sports,842.3
CUST_0819,Female,41,North America,Budget,Debit Card,45.4,362,6,113.88,683.26,18,3,Fashion,135.45
CUST_0820,Male,36,Asia,Budget,PayPal,46.8,202,3,151.5,454.49,12,0,Books,116.54
CUST_0821,Male,25,North America,Budget,Debit Card,30.7,75,5,95.11,475.55,14,2,Books,148.71
CUST_0822,Female,48,South America,Premium,Debit Card,39.4,122,3,1456.38,4369.13,6,0,Electronics,1330.7
CUST_0823,Female,38,Asia,Mid-Range,Bank Transfer,41.3,110,6,406.82,2440.89,22,0,Fashion,709.23
CUST_0824,Male,34,Africa,Premium,Credit Card,54.3,187,3,2697.5,8092.49,10,0,Toys,1788.4
CUST_0825,Female,40,South America,Mid-Range,Credit Card,36.4,233,5,331.97,1659.87,13,0,Books,547.2
CUST_0826,Female,54,Africa,Mid-Range,Bank Transfer,37.1,33,5,480.19,2400.96,13,0,Electronics,776.59
CUST_0827,Male,33,Europe,Budget,PayPal,47.8,66,8,71.36,570.91,16,1,Toys,134.36
CUST_0828,Female,23,South America,Mid-Range,Bank Transfer,44.0,254,7,342.04,2394.31,20,0,Beauty,652.99
CUST_0829,Male,25,Europe,Mid-Range,Debit Card,47.3,109,3,602.98,1808.95,9,0,Books,458.93
CUST_0830,Female,42,South America,Premium,Credit Card,52.6,112,5,1862.89,9314.47,13,0,Beauty,2124.97
CUST_0831,Male,35,South America,Budget,Bank Transfer,55.9,139,3,85.47,256.4,11,0,Food & Grocery,55.04
CUST_0832,Male,42,Europe,Mid-Range,PayPal,38.5,2,3,500.96,1502.89,10,0,Beauty,468.43
CUST_0833,Male,29,Asia,Mid-Range,Bank Transfer,37.4,31,5,542.67,2713.36,12,1,Beauty,783.53
CUST_0834,Female,32,North America,Mid-Range,Credit Card,60.7,335,4,353.39,1413.55,16,0,Books,279.45
CUST_0835,Male,43,Africa,Mid-Range,Bank Transfer,30.4,576,4,415.84,1663.37,14,1,Food & Grocery,574.52
CUST_0836,Female,58,South America,Mid-Range,Bank Transfer,35.3,116,2,285.84,571.68,5,0,Books,194.34
CUST_0837,Male,62,Africa,Budget,Credit Card,31.5,755,2,51.94,103.87,6,0,Food & Grocery,39.57
CUST_0838,Male,43,Europe,Mid-Range,Debit Card,34.6,894,2,576.64,1153.28,6,0,Food & Grocery,399.98
CUST_0839,Female,64,Africa,Mid-Range,Debit Card,30.7,19,7,543.63,3805.43,19,0,Beauty,1487.46
CUST_0840,Male,49,Europe,Premium,Credit Card,57.3,80,6,2055.86,12335.14,16,2,Toys,2152.73
CUST_0841,Male,27,Africa,Premium,Bank Transfer,34.3,115,5,1936.19,9680.95,18,1,Home & Garden,3048.23
CUST_0842,Female,33,North America,Budget,Credit Card,46.4,10,5,41.84,209.18,12,0,Electronics,54.1
CUST_0843,Male,24,North America,Budget,Debit Card,53.4,154,7,157.54,1102.78,25,1,Fashion,230.11
CUST_0844,Male,34,North America,Premium,PayPal,54.9,603,5,2844.84,14224.2,21,1,Sports,2798.2
CUST_0845,Male,40,North America,Mid-Range,Bank Transfer,33.5,381,6,449.4,2696.43,21,0,Beauty,965.87
CUST_0846,Male,43,North America,Premium,Debit Card,28.2,142,6,2086.96,12521.79,18,2,Electronics,4440.34
CUST_0847,Female,38,North America,Budget,Bank Transfer,37.2,50,3,216.53,649.59,11,1,Fashion,174.62
CUST_0848,Female,39,Europe,Mid-Range,Credit Card,43.2,44,8,483.82,3870.6,25,1,Home & Garden,1007.96
CUST_0849,Male,24,South America,Premium,PayPal,45.1,627,4,2098.89,8395.54,11,0,Home & Garden,2233.85
CUST_0850,Female,31,Africa,Premium,Credit Card,59.2,607,3,1023.45,3070.34,4,0,Beauty,622.37
CUST_0851,Male,32,North America,Budget,PayPal,41.9,59,8,148.66,1189.29,26,1,Fashion,319.32
CUST_0852,Female,24,Europe,Mid-Range,Bank Transfer,52.4,49,7,441.26,3088.82,17,0,Books,707.36
CUST_0853,Male,26,Europe,Mid-Range,Bank Transfer,29.6,76,7,408.83,2861.82,24,0,Food & Grocery,1160.19
CUST_0854,Male,68,Europe,Budget,Credit Card,32.0,16,4,175.09,700.35,17,1,Books,229.81
CUST_0855,Male,65,South America,Mid-Range,PayPal,56.8,40,10,407.3,4072.99,31,1,Beauty,817.47
CUST_0856,Male,25,Africa,Mid-Range,PayPal,45.3,213,8,500.16,4001.28,23,0,Toys,1059.94
CUST_0857,Male,67,South America,Premium,Bank Transfer,56.4,453,6,2688.32,16129.9,23,0,Beauty,3431.9
CUST_0858,Male,40,Asia,Mid-Range,Credit Card,33.6,245,3,411.43,1234.3,11,0,Electronics,440.82
CUST_0859,Female,46,Europe,Budget,PayPal,45.1,263,2,182.97,365.94,7,0,Home & Garden,97.37
CUST_0860,Male,35,Asia,Budget,Bank Transfer,38.1,11,4,156.06,624.25,17,0,Books,196.61
CUST_0861,Female,48,North America,Mid-Range,Debit Card,42.8,347,6,425.52,2553.13,21,0,Beauty,715.83
CUST_0862,Male,47,North America,Budget,Credit Card,41.8,999,0,0.0,0.0,0,0,Unknown,0.0
CUST_0863,Female,69,South America,Mid-Range,Debit Card,40.6,307,6,327.04,1962.25,22,0,Electronics,579.97
CUST_0864,Female,56,Africa,Budget,Credit Card,50.1,657,3,94.28,282.85,7,1,Beauty,56.46
CUST_0865,Female,52,Asia,Premium,Bank Transfer,28.5,408,2,1736.92,3473.85,6,1,Books,1097.0
CUST_0866,Male,35,Africa,Premium,PayPal,35.1,54,4,2216.12,8864.48,12,1,Fashion,2651.77
CUST_0867,Male,59,South America,Mid-Range,PayPal,30.5,384,4,425.38,1701.52,9,0,Books,669.45
CUST_0868,Female,56,North America,Premium,PayPal,45.8,326,8,1789.84,14318.74,24,2,Electronics,3282.68
CUST_0869,Male,34,Africa,Mid-Range,Credit Card,40.0,15,2,531.42,1062.83,6,1,Food & Grocery,239.14
CUST_0870,Female,31,Africa,Mid-Range,Bank Transfer,33.1,423,2,580.38,1160.76,6,0,Electronics,420.82
CUST_0871,Male,48,North America,Budget,Debit Card,36.4,344,3,123.72,371.15,11,1,Books,101.97
CUST_0872,Female,41,Asia,Mid-Range,Bank Transfer,30.5,429,5,229.47,1147.36,7,0,Beauty,451.42
CUST_0873,Female,52,North America,Mid-Range,Debit Card,43.7,600,6,315.68,1894.09,16,0,Beauty,520.11
CUST_0874,Male,61,Africa,Premium,Credit Card,46.4,13,3,1779.22,5337.66,6,0,Home & Garden,1380.43
CUST_0875,Female,62,Asia,Mid-Range,Credit Card,32.6,1291,1,1014.56,1014.56,5,0,Beauty,373.46
CUST_0876,Male,51,Asia,Premium,Debit Card,30.0,111,4,1277.82,5111.27,7,0,Books,2044.51
CUST_0877,Female,20,North America,Mid-Range,Debit Card,42.2,14,3,1007.63,3022.9,14,1,Home & Garden,716.32
CUST_0878,Female,54,Africa,Budget,Debit Card,45.7,303,6,79.53,477.16,18,1,Books,114.86
CUST_0879,Male,60,South America,Premium,Bank Transfer,30.3,36,6,3017.94,18107.62,19,2,Electronics,5976.12
CUST_0880,Male,57,Africa,Mid-Range,Debit Card,55.5,114,9,562.39,5061.52,30,2,Sports,972.78
CUST_0881,Male,43,Europe,Budget,Credit Card,35.5,23,2,185.21,370.42,9,0,Electronics,125.21
CUST_0882,Female,40,South America,Mid-Range,Credit Card,31.5,56,3,537.71,1613.14,10,1,Electronics,512.1
CUST_0883,Male,61,Asia,Budget,PayPal,44.7,53,8,99.48,795.88,27,1,Toys,200.3
CUST_0884,Female,56,South America,Mid-Range,Debit Card,45.6,60,1,391.84,391.84,4,0,Home & Garden,103.12
CUST_0885,Female,32,Asia,Mid-Range,Bank Transfer,52.1,201,5,674.05,3370.26,20,1,Toys,698.63
CUST_0886,Male,66,Asia,Mid-Range,Bank Transfer,35.3,130,5,534.96,2674.82,17,0,Fashion,909.28
CUST_0887,Male,21,South America,Premium,Bank Transfer,52.5,468,2,3084.32,6168.64,8,0,Home & Garden,1409.97
CUST_0888,Female,46,Asia,Mid-Range,PayPal,32.2,524,3,513.71,1541.13,8,1,Toys,478.61
CUST_0889,Female,39,Asia,Budget,Credit Card,39.2,372,2,43.5,86.99,4,0,Books,26.63
CUST_0890,Male,42,Europe,Mid-Range,Bank Transfer,51.5,123,4,171.05,684.2,7,0,Beauty,159.43
CUST_0891,Male,30,Africa,Premium,Credit Card,34.8,100,5,2144.89,10724.44,12,0,Food & Grocery,3698.09
CUST_0892,Male,35,Africa,Budget,PayPal,34.4,8,4,109.84,439.36,13,1,Toys,134.11
CUST_0893,Male,50,Europe,Budget,Debit Card,43.1,269,1,121.37,121.37,5,0,Toys,33.79
CUST_0894,Male,33,South America,Budget,Debit Card,44.4,62,4,89.1,356.42,12,1,Books,84.28
CUST_0895,Female,62,North America,Budget,Debit Card,39.5,308,5,106.82,534.11,13,1,Toys,146.03
CUST_0896,Female,59,North America,Premium,Bank Transfer,52.8,560,3,1814.22,5442.66,7,0,Beauty,1236.97
CUST_0897,Female,61,North America,Mid-Range,Debit Card,51.5,577,3,360.67,1082.02,11,0,Home & Garden,252.12
CUST_0898,Female,19,Europe,Budget,Bank Transfer,45.9,19,6,90.36,542.17,17,0,Home & Garden,141.74
CUST_0899,Male,52,Europe,Mid-Range,PayPal,58.3,64,7,362.23,2535.64,20,1,Electronics,484.63
CUST_0900,Male,59,Asia,Budget,PayPal,36.6,5,6,133.73,802.37,17,2,Beauty,219.23
CUST_0901,Male,51,North America,Premium,Bank Transfer,51.2,220,2,2879.95,5759.9,6,0,Electronics,1349.98
CUST_0902,Female,47,South America,Premium,Credit Card,52.9,31,7,2025.98,14181.88,21,2,Beauty,2757.48
CUST_0903,Female,30,South America,Budget,Debit Card,51.6,538,5,122.7,613.51,14,2,Electronics,114.14
CUST_0904,Male,30,North America,Premium,Debit Card,49.5,175,3,3038.77,9116.32,12,1,Beauty,1841.68
CUST_0905,Male,35,North America,Mid-Range,Debit Card,50.0,169,3,609.09,1827.28,12,1,Beauty,365.45
CUST_0906,Female,49,North America,Budget,Bank Transfer,30.4,15,4,69.5,278.0,7,1,Food & Grocery,96.02
CUST_0907,Female,49,Europe,Budget,PayPal,42.5,47,8,178.94,1431.53,32,0,Beauty,404.19
CUST_0908,Male,52,Europe,Mid-Range,Debit Card,58.2,247,4,604.37,2417.49,15,0,Beauty,498.45
CUST_0909,Male,56,Europe,Mid-Range,PayPal,56.2,123,6,249.29,1495.73,14,1,Beauty,292.76
CUST_0910,Female,63,Africa,Premium,Debit Card,55.8,55,5,1380.44,6902.22,9,0,Sports,1484.34
CUST_0911,Male,69,South America,Mid-Range,Debit Card,53.0,177,8,411.73,3293.87,24,0,Beauty,745.78
CUST_0912,Male,46,South America,Premium,Bank Transfer,47.8,41,8,1930.74,15445.92,17,1,Beauty,3635.28
CUST_0913,Male,66,Asia,Mid-Range,Credit Card,37.2,94,5,500.53,2502.67,16,2,Home & Garden,645.85
CUST_0914,Female,46,Europe,Premium,Bank Transfer,55.7,86,7,2086.32,14604.23,17,1,Fashion,2921.6
CUST_0915,Female,61,Africa,Mid-Range,Debit Card,36.8,134,6,544.8,3268.82,20,0,Food & Grocery,1065.91
CUST_0916,Female,33,Africa,Budget,Debit Card,53.6,37,3,157.32,471.97,12,0,Books,105.66
CUST_0917,Female,61,South America,Mid-Range,Credit Card,58.7,380,4,392.48,1569.9,14,0,Beauty,320.94
CUST_0918,Female,64,Europe,Premium,PayPal,46.8,492,7,2460.91,17226.4,19,0,Home & Garden,4417.02
CUST_0919,Female,27,Asia,Budget,PayPal,47.0,260,5,150.14,750.71,17,0,Food & Grocery,191.67
CUST_0920,Female,47,Europe,Premium,Debit Card,49.6,1079,2,1673.18,3346.37,3,0,Fashion,809.6
CUST_0921,Male,42,North America,Budget,PayPal,42.4,9,9,124.89,1124.02,26,2,Electronics,282.77
CUST_0922,Male,56,Europe,Mid-Range,Debit Card,45.0,196,6,292.96,1757.78,17,1,Toys,429.67
CUST_0923,Male,37,North America,Premium,Credit Card,46.7,44,3,3676.68,11030.03,10,1,Food & Grocery,2361.89
CUST_0924,Male,22,North America,Budget,Credit Card,58.8,142,7,82.22,575.53,17,1,Home & Garden,109.07
CUST_0925,Male,18,Asia,Budget,Debit Card,53.9,58,5,97.11,485.53,15,1,Beauty,97.29
CUST_0926,Male,47,South America,Mid-Range,Credit Card,32.5,59,3,853.39,2560.17,12,2,Electronics,630.2
CUST_0927,Male,66,Europe,Premium,Bank Transfer,46.6,146,6,1320.35,7922.09,15,3,Sports,1530.02
CUST_0928,Female,20,North America,Budget,Bank Transfer,47.6,191,4,54.04,216.15,7,1,Beauty,47.68
CUST_0929,Female,62,Europe,Premium,Credit Card,30.0,195,2,1677.0,3354.0,5,1,Beauty,1006.2
CUST_0930,Male,31,South America,Budget,Debit Card,34.6,141,6,95.18,571.07,18,1,Food & Grocery,181.56
CUST_0931,Male,47,South America,Premium,Debit Card,41.0,291,6,2268.63,13611.8,19,0,Home & Garden,3983.94
CUST_0932,Female,67,Africa,Premium,Credit Card,28.6,215,5,1940.8,9703.99,14,1,Beauty,3664.45
CUST_0933,Male,21,South America,Mid-Range,PayPal,37.2,191,5,583.82,2919.12,20,0,Beauty,941.65
CUST_0934,Male,35,Asia,Mid-Range,Bank Transfer,60.2,164,3,592.42,1777.27,10,1,Books,295.23
CUST_0935,Female,54,North America,Mid-Range,PayPal,31.7,370,3,386.46,1159.37,7,0,Books,438.88
CUST_0936,Male,42,Africa,Mid-Range,Debit Card,30.9,463,2,568.56,1137.11,7,1,Fashion,331.2
CUST_0937,Female,65,Asia,Budget,Debit Card,34.8,965,5,95.56,477.81,15,0,Sports,164.76
CUST_0938,Male,18,Europe,Budget,PayPal,41.3,563,4,137.07,548.29,13,0,Books,159.31
CUST_0939,Female,63,North America,Budget,Credit Card,47.9,387,7,146.03,1022.21,27,1,Books,237.79
CUST_0940,Female,32,South America,Mid-Range,PayPal,44.6,422,5,389.65,1948.27,14,0,Fashion,524.19
CUST_0941,Female,26,North America,Budget,PayPal,60.7,152,5,88.2,441.02,15,0,Books,87.18
CUST_0942,Male,32,Europe,Mid-Range,Bank Transfer,28.7,556,3,231.58,694.75,5,0,Beauty,290.48
CUST_0943,Female,66,Africa,Premium,Bank Transfer,48.9,229,8,1842.52,14740.16,21,2,Fashion,3165.07
CUST_0944,Male,41,Africa,Budget,PayPal,50.7,84,8,73.35,586.82,22,2,Toys,121.53
CUST_0945,Male,21,Africa,Mid-Range,PayPal,35.2,771,2,686.76,1373.52,8,1,Beauty,351.18
CUST_0946,Male,29,South America,Mid-Range,Debit Card,47.6,151,8,260.1,2080.8,24,0,Fashion,524.57
CUST_0947,Male,54,Asia,Premium,Bank Transfer,31.8,103,4,1701.66,6806.65,9,0,Beauty,2568.54
CUST_0948,Female,54,Asia,Premium,Bank Transfer,30.5,19,5,1887.95,9439.76,9,1,Toys,3342.6
CUST_0949,Female,60,North America,Premium,Debit Card,28.4,459,7,1220.9,8546.3,19,0,Food & Grocery,3611.11
CUST_0950,Male,23,South America,Premium,Credit Card,32.4,542,3,659.51,1978.54,5,0,Books,732.79
CUST_0951,Male,56,Africa,Budget,Bank Transfer,46.6,330,3,22.93,68.8,3,0,Sports,17.71
CUST_0952,Female,63,Africa,Premium,Bank Transfer,42.5,1330,1,2214.64,2214.64,4,0,Sports,625.31
CUST_0953,Male,41,Europe,Mid-Range,Credit Card,35.4,142,10,409.52,4095.16,37,1,Beauty,1318.79
CUST_0954,Female,28,Europe,Budget,Bank Transfer,35.8,181,9,107.18,964.58,32,0,Home & Garden,323.34
CUST_0955,Male,30,Africa,Premium,Bank Transfer,42.3,999,0,0.0,0.0,0,0,Unknown,0.0
CUST_0956,Male,51,Africa,Budget,Credit Card,33.6,252,3,152.07,456.21,8,1,Toys,135.78
CUST_0957,Female,42,South America,Mid-Range,Credit Card,40.3,52,9,429.46,3865.17,32,2,Beauty,1023.03
CUST_0958,Male,24,Asia,Budget,PayPal,30.3,595,3,130.22,390.67,13,1,Fashion,128.93
CUST_0959,Female,69,Europe,Mid-Range,Debit Card,53.4,1017,2,775.52,1551.05,7,0,Books,348.55
CUST_0960,Male,21,Asia,Mid-Range,Debit Card,44.3,36,8,397.05,3176.39,23,1,Sports,806.65
CUST_0961,Male,25,South America,Mid-Range,Credit Card,53.4,196,3,539.14,1617.43,10,1,Toys,302.89
CUST_0962,Male,37,Africa,Mid-Range,Credit Card,51.6,245,4,561.05,2244.22,11,0,Sports,521.91
CUST_0963,Female,46,Asia,Budget,Bank Transfer,46.0,123,5,128.9,644.5,15,1,Beauty,151.32
CUST_0964,Male,68,Africa,Premium,PayPal,44.3,101,2,1625.1,3250.19,9,0,Toys,880.42
CUST_0965,Male,62,Africa,Budget,PayPal,59.9,247,5,123.83,619.16,18,1,Home & Garden,111.63
CUST_0966,Male,63,North America,Mid-Range,Credit Card,47.6,743,3,366.67,1100.01,7,0,Electronics,277.31
CUST_0967,Male,27,Asia,Premium,Bank Transfer,49.4,936,4,1675.52,6702.06,12,0,Fashion,1628.04
CUST_0968,Female,60,Asia,Premium,Bank Transfer,38.1,656,5,2652.34,13261.68,15,1,Beauty,3759.22
CUST_0969,Female,51,Africa,Mid-Range,Debit Card,37.7,122,12,516.75,6201.01,40,1,Beauty,1891.55
CUST_0970,Male,43,South America,Mid-Range,Debit Card,33.7,484,7,390.54,2733.77,17,0,Books,973.45
CUST_0971,Female,58,North America,Premium,Bank Transfer,47.1,111,8,1342.88,10743.07,19,1,Sports,2566.01
